,Title,imdbID,year,Poster,Genre
7236,Chernobyl Diaries,tt1991245,2012,http://ia.media-imdb.com/images/M/MV5BNzkwNDkyNTUxNV5BMl5BanBnXkFtZTcwODY1NTE3Nw@@._V1_SX300.jpg,"Horror, Mystery, Sci-Fi"
7237,The Perks of Being a Wallflower,tt1659337,2012,http://ia.media-imdb.com/images/M/MV5BMzIxOTQyODU1OV5BMl5BanBnXkFtZTcwMDQ4Mjg4Nw@@._V1_SX300.jpg,"Drama, Romance"
7238,Silent Hill: Revelation 3D,tt0938330,2012,http://ia.media-imdb.com/images/M/MV5BMjE4Mjc2NjAyMl5BMl5BanBnXkFtZTcwNzA3MzE2OA@@._V1_SX300.jpg,"Horror, Mystery, Thriller"
7239,Wanderlust,tt1655460,2012,http://ia.media-imdb.com/images/M/MV5BMjA5NjIyOTY1Nl5BMl5BanBnXkFtZTcwMDY3NjQ0Nw@@._V1_SX300.jpg,Comedy
7240,To Rome with Love,tt1859650,2012,http://ia.media-imdb.com/images/M/MV5BMTcwNTg4MDMxM15BMl5BanBnXkFtZTcwNjAzMzY3Nw@@._V1_SX300.jpg,"Comedy, Romance"
7241,The Master,tt1560747,2012,http://ia.media-imdb.com/images/M/MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_SX300.jpg,Drama
7242,The Raven,tt1486192,2012,http://ia.media-imdb.com/images/M/MV5BMjE4MjU4ODUxOF5BMl5BanBnXkFtZTcwMTk5NTY2Nw@@._V1_SX300.jpg,"Crime, Mystery, Thriller"
7243,The Man with the Iron Fists,tt1258972,2012,http://ia.media-imdb.com/images/M/MV5BMTg5ODI3ODkzOV5BMl5BanBnXkFtZTcwMTQxNjUwOA@@._V1_SX300.jpg,Action
7244,Killing Them Softly,tt1764234,2012,http://ia.media-imdb.com/images/M/MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_SX300.jpg,"Crime, Thriller"
7245,Seven Psychopaths,tt1931533,2012,http://ia.media-imdb.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_SX300.jpg,"Comedy, Crime"
7246,Lockout,tt1592525,2012,http://ia.media-imdb.com/images/M/MV5BMjIyOTQwODI1OV5BMl5BanBnXkFtZTcwMjU3MjA1Nw@@._V1_SX300.jpg,"Action, Drama, Sci-Fi"
7247,Hit and Run,tt2097307,2012,http://ia.media-imdb.com/images/M/MV5BMjExNTgzMTAzMV5BMl5BanBnXkFtZTcwMDA0ODkxOA@@._V1_SX300.jpg,"Action, Comedy, Romance"
7248,Dredd,tt1343727,2012,http://ia.media-imdb.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_SX300.jpg,"Action, Sci-Fi"
7249,Playing for Keeps,tt1540128,2012,http://ia.media-imdb.com/images/M/MV5BMTY1MTU1OTA5NF5BMl5BanBnXkFtZTcwNTM1MTQyOA@@._V1_SX300.jpg,"Comedy, Romance, Sport"
7250,Anna Karenina,tt1781769,2012,http://ia.media-imdb.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_SX300.jpg,"Drama, Romance"
7251,Beasts of the Southern Wild,tt2125435,2012,http://ia.media-imdb.com/images/M/MV5BMTgxNDM5MDM1Ml5BMl5BanBnXkFtZTcwOTYwNzQ3Nw@@._V1_SX300.jpg,"Drama, Fantasy"
7252,Silent House,tt3462264,2012,N/A,"Short, Horror"
7253,Cirque du Soleil: Worlds Away,tt1792647,2012,http://ia.media-imdb.com/images/M/MV5BMTQxMjY0MzgzMl5BMl5BanBnXkFtZTcwNjc0NjQ2OA@@._V1_SX300.jpg,Fantasy
7254,People Like Us,tt1716777,2012,http://ia.media-imdb.com/images/M/MV5BMTM3MzUyNzg3NF5BMl5BanBnXkFtZTcwNjk3NDA4Nw@@._V1_SX300.jpg,Drama
7255,Gone,tt1838544,2012,http://ia.media-imdb.com/images/M/MV5BMTgzMTEyOTgyOF5BMl5BanBnXkFtZTcwOTY1ODkxNw@@._V1_SX300.jpg,"Drama, Mystery, Thriller"
7256,The Words,tt1840417,2012,http://ia.media-imdb.com/images/M/MV5BMTM2NjgyMjI3OV5BMl5BanBnXkFtZTcwMDkxMjIyOA@@._V1_SX300.jpg,"Drama, Mystery, Romance"
7257,Fun Size,tt1663143,2012,"http://ia.media-imdb.com/images/M/MV5BMjEyNjI1OTEzOV5BMl5BanBnXkFtZTcwNTI3NzYxOQ@@._V1._CR33,35.16667175292969,1411,1979.9999542236328_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","Adventure, Comedy"
7258,Salmon Fishing in the Yemen: The Fisherman in the Middle East,tt2574518,2012,N/A,"Documentary, Short"
7259,Arbitrage,tt1764183,2012,http://ia.media-imdb.com/images/M/MV5BODU5ODYyNzM1MF5BMl5BanBnXkFtZTcwNDEwNTQwOA@@._V1_SX300.jpg,"Drama, Thriller"
7260,Seeking a Friend for the End of the World,tt1307068,2012,http://ia.media-imdb.com/images/M/MV5BMTk4MDQ1NzE3N15BMl5BanBnXkFtZTcwMjA0MDkzNw@@._V1_SX300.jpg,"Adventure, Comedy, Drama"
7261,The Collection,tt1748227,2012,http://ia.media-imdb.com/images/M/MV5BODQ0MDgzNDA0NV5BMl5BanBnXkFtZTcwNDM4MDQ1OA@@._V1_SX300.jpg,"Action, Horror, Thriller"
7262,Amour,tt1602620,2012,http://ia.media-imdb.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@._V1_SX300.jpg,"Drama, Romance"
7263,Hyde Park on Hudson,tt1477855,2012,http://ia.media-imdb.com/images/M/MV5BNjU1MzU3Nzc4OF5BMl5BanBnXkFtZTcwOTk5NDI4Nw@@._V1_SX300.jpg,"Biography, Comedy, Drama"
7264,Hitchcock,tt0975645,2012,http://ia.media-imdb.com/images/M/MV5BODAwNDI5NjIwN15BMl5BanBnXkFtZTcwNjc4ODc2OA@@._V1_SX300.jpg,"Biography, Drama"
7265,Chasing Mavericks,tt1629757,2012,http://ia.media-imdb.com/images/M/MV5BMzc5MTU5MTk2OF5BMl5BanBnXkFtZTcwMzg3NjcxOA@@._V1_SX300.jpg,"Biography, Drama, Sport"
7266,The Sessions,tt1866249,2012,http://ia.media-imdb.com/images/M/MV5BNzA5OTUxNDEwNF5BMl5BanBnXkFtZTcwMjczMjEzOA@@._V1_SX300.jpg,"Biography, Comedy, Drama"
7267,Casa de mi Padre,tt1702425,2012,http://ia.media-imdb.com/images/M/MV5BODE1MDYzNjA0NF5BMl5BanBnXkFtZTcwNjY2MTgyNw@@._V1_SX300.jpg,"Comedy, Western"
7268,For Greater Glory: The True Story of Cristiada,tt1566501,2012,http://ia.media-imdb.com/images/M/MV5BMTA0NjA3MzI5NTleQTJeQWpwZ15BbWU3MDMzOTg0MTg@._V1_SX300.jpg,"Drama, History, War"
7269,Won't Back Down,tt1870529,2012,http://ia.media-imdb.com/images/M/MV5BMTg2NzUyMzYxOF5BMl5BanBnXkFtZTcwOTc4NzY5Nw@@._V1_SX300.jpg,Drama
7270,The Apparition,tt1433822,2012,http://ia.media-imdb.com/images/M/MV5BMTU5Mjk0Njk1OV5BMl5BanBnXkFtZTcwMTg4MzU4Nw@@._V1_SX300.jpg,"Horror, Thriller"
7271,Goon,tt2327867,2012,N/A,Thriller
7272,Safety Not Guaranteed,tt1862079,2012,http://ia.media-imdb.com/images/M/MV5BMjIzOTgyNjEzMV5BMl5BanBnXkFtZTcwNzY1ODY2Nw@@._V1_SX300.jpg,"Comedy, Drama, Romance"
7273,The Cold Light of Day,tt1366365,2012,http://ia.media-imdb.com/images/M/MV5BMTQzODQ4NjAxMF5BMl5BanBnXkFtZTcwMzAwNjM0Nw@@._V1_SX300.jpg,"Action, Thriller"
7274,Searching for Sugar Man,tt2125608,2012,http://ia.media-imdb.com/images/M/MV5BMjA5Nzc2NDUyN15BMl5BanBnXkFtZTcwNjQwMjc5Nw@@._V1_SX300.jpg,"Documentary, Biography, Music"
7275,Last Ounce of Courage,tt2359137,2012,http://ia.media-imdb.com/images/M/MV5BMTY5NjA1NTgzMl5BMl5BanBnXkFtZTcwNDk5MTQ0OA@@._V1_SX300.jpg,Drama
7276,Robot,tt2905084,2012,http://ia.media-imdb.com/images/M/MV5BMTg2OTk5NjI0Ml5BMl5BanBnXkFtZTgwNDc4ODE3MDE@._V1_SX300.jpg,"Documentary, Short"
7277,Jab Tak Hai Jaan,tt2176013,2012,http://ia.media-imdb.com/images/M/MV5BMTUyMzM5OTM5NF5BMl5BanBnXkFtZTcwNTIwMjA3OA@@._V1_SX300.jpg,"Drama, Romance"
7278,Talaash,tt1787988,2012,http://ia.media-imdb.com/images/M/MV5BNTg5NzI3NzQzNl5BMl5BanBnXkFtZTcwMjM3MDU2OA@@._V1_SX300.jpg,"Crime, Drama, Mystery"
7279,Barfi!,tt2082197,2012,http://ia.media-imdb.com/images/M/MV5BMTQzMTEyODY2Ml5BMl5BanBnXkFtZTgwMjA0MDUyMjE@._V1_SX300.jpg,"Adventure, Comedy, Drama"
7280,Samsara,tt2911094,2012,N/A,"Short, Drama, Horror"
7281,Girl in Progress,tt1817676,2012,http://ia.media-imdb.com/images/M/MV5BMjEyMzk3MTgwNV5BMl5BanBnXkFtZTcwMTU3Njg2Nw@@._V1_SX300.jpg,"Comedy, Drama"
7282,Ruby Sparks,tt1839492,2012,http://ia.media-imdb.com/images/M/MV5BMjE2OTM5OTUyOF5BMl5BanBnXkFtZTcwODI4Nzg3Nw@@._V1_SX300.jpg,"Comedy, Drama, Fantasy"
7283,Dabangg 2,tt2112131,2012,http://ia.media-imdb.com/images/M/MV5BNTVlZjIxMGItNzJjNS00YjMyLWE2OTMtYTJjNjQ1NzI2ZTAzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"Action, Comedy, Drama"
7284,The Queen of Versailles,tt2125666,2012,http://ia.media-imdb.com/images/M/MV5BMTM0MzY0NDc3NV5BMl5BanBnXkFtZTcwMTAyODY4Nw@@._V1_SX300.jpg,Documentary
7285,Ek Tha Tiger,tt2016894,2012,http://ia.media-imdb.com/images/M/MV5BMjc2NTgwOTE1OF5BMl5BanBnXkFtZTcwMTY1ODA4Nw@@._V1_SX300.jpg,"Action, Romance, Thriller"
7286,Sleepwalk with Me,tt2077851,2012,http://ia.media-imdb.com/images/M/MV5BMTM3MDUzMDQwNF5BMl5BanBnXkFtZTcwMDk1NjM4OA@@._V1_SX300.jpg,Comedy
7287,Rust and Bone,tt2053425,2012,http://ia.media-imdb.com/images/M/MV5BMTczMTU4NDUyMl5BMl5BanBnXkFtZTcwOTM5NDY0OA@@._V1_SX300.jpg,"Drama, Romance"
7288,Agneepath,tt1849718,2012,http://ia.media-imdb.com/images/M/MV5BMzcxNTEzNzI4M15BMl5BanBnXkFtZTcwMTc3MDUzNw@@._V1_SX300.jpg,"Action, Crime, Drama"
7289,English Vinglish,tt2181931,2012,http://ia.media-imdb.com/images/M/MV5BMTkwODA3NDU3M15BMl5BanBnXkFtZTgwNTY0NTIwMzE@._V1_SX300.jpg,"Comedy, Drama, Family"
7290,Crooked Arrows,tt1954352,2012,http://ia.media-imdb.com/images/M/MV5BMTgzNDgwMDA0M15BMl5BanBnXkFtZTcwMzQ0ODc3Nw@@._V1_SX300.jpg,"Drama, Sport"
7291,Hysteria,tt2245729,2012,N/A,Thriller
7292,Housefull 2,tt1980986,2012,http://ia.media-imdb.com/images/M/MV5BMjcyMDY2OTgxMF5BMl5BanBnXkFtZTgwNjI3OTc2NjE@._V1_SX300.jpg,"Comedy, Romance"
7293,"Farewell, My Queen",tt1753813,2012,http://ia.media-imdb.com/images/M/MV5BMjI0OTY3OTcyNF5BMl5BanBnXkFtZTcwMjA3MDM5Nw@@._V1_SX300.jpg,"Drama, History, Romance"
7294,A Late Quartet,tt1226240,2012,http://ia.media-imdb.com/images/M/MV5BMTM3MDc3MzIzNV5BMl5BanBnXkFtZTcwNjkwNTU0OA@@._V1_SX300.jpg,"Drama, Music"
7295,A Royal Affair,tt1276419,2012,http://ia.media-imdb.com/images/M/MV5BMTg3MDE4MTQ4NF5BMl5BanBnXkFtZTcwNDgwNDYyOA@@._V1_SX300.jpg,"Biography, Drama, History"
7296,Marley,tt1183919,2012,http://ia.media-imdb.com/images/M/MV5BMTg3NDUzMzQ2OF5BMl5BanBnXkFtZTcwNzY4NTE0Nw@@._V1_SX300.jpg,"Documentary, Biography, Music"
7297,Chasing Ice,tt1579361,2012,http://ia.media-imdb.com/images/M/MV5BMTM1NDc0MzAxNF5BMl5BanBnXkFtZTcwMjY1NzE3OA@@._V1_SX300.jpg,"Documentary, Biography"
7298,Air Racers 3D,tt1535421,2012,http://ia.media-imdb.com/images/M/MV5BMTUxOTIxODAyNF5BMl5BanBnXkFtZTcwMzc5MzE0Nw@@._V1_SX300.jpg,"Documentary, Action, Adventure"
7299,The Other Son,tt2073016,2012,http://ia.media-imdb.com/images/M/MV5BMTM1MzU3NTI0Nl5BMl5BanBnXkFtZTcwNTAyNTc0OA@@._V1_SX300.jpg,Drama
7300,"For a Good Time, Call...",tt1996264,2012,http://ia.media-imdb.com/images/M/MV5BMjI0MTMyNTQ5NV5BMl5BanBnXkFtZTcwNTgxOTM5Nw@@._V1_SX300.jpg,Comedy
7301,Bol Bachchan,tt1728986,2012,http://ia.media-imdb.com/images/M/MV5BNTUzMzQzNzY0NV5BMl5BanBnXkFtZTcwOTIwMjc4Nw@@._V1_SX300.jpg,"Action, Comedy"
7302,Woman Thou Art Loosed: On the 7th Day,tt1996346,2012,http://ia.media-imdb.com/images/M/MV5BMTQxMjkxOTg4N15BMl5BanBnXkFtZTcwMTY5NTQ0Nw@@._V1_SX300.jpg,Drama
7303,Ek Main Aur Ekk Tu,tt1703958,2012,http://ia.media-imdb.com/images/M/MV5BNTc3Nzc4ODk4Nl5BMl5BanBnXkFtZTcwMTcxOTMxNw@@._V1_SX300.jpg,"Comedy, Drama, Romance"
7304,Danny & the Deep Blue Sea,tt3763792,2012,N/A,Short
7305,The Oogieloves in the Big Balloon Adventure,tt1520498,2012,http://ia.media-imdb.com/images/M/MV5BMTk0ODM0MzA0OV5BMl5BanBnXkFtZTcwODUyODc3Nw@@._V1_SX300.jpg,"Adventure, Family, Fantasy"
7306,Barbara,tt2178941,2012,http://ia.media-imdb.com/images/M/MV5BMTg3MjIzOTU4OF5BMl5BanBnXkFtZTcwMjE4MjgyOQ@@._V1_SX300.jpg,Drama
7307,Unconditional,tt1758610,2012,http://ia.media-imdb.com/images/M/MV5BMjcyNjY1NzYzOV5BMl5BanBnXkFtZTcwMzQyOTUzOA@@._V1_SX300.jpg,Drama
7308,Burn,tt1781784,2012,http://ia.media-imdb.com/images/M/MV5BMjExNTY2NDE2MV5BMl5BanBnXkFtZTcwNTI3MjA1OA@@._V1_SX300.jpg,Documentary
7309,The Imposter,tt1966604,2012,http://ia.media-imdb.com/images/M/MV5BODA2MzYzMTUzM15BMl5BanBnXkFtZTcwODk4ODgwOA@@._V1_SX300.jpg,"Documentary, Biography"
7310,Bill W.,tt2275549,2012,http://ia.media-imdb.com/images/M/MV5BMjI4MTQyNTk4OF5BMl5BanBnXkFtZTcwMTAyOTY0OA@@._V1_SX300.jpg,"Documentary, Biography, History"
7311,Darling Companion,tt1730687,2012,http://ia.media-imdb.com/images/M/MV5BMjA5NTQ3MDExMl5BMl5BanBnXkFtZTcwNjU1MTc2Nw@@._V1_SX300.jpg,"Comedy, Drama"
7312,Teri Meri Kahaani,tt2354407,2012,http://ia.media-imdb.com/images/M/MV5BMjAwNzY3NTc2NF5BMl5BanBnXkFtZTcwNTUwMTE3Nw@@._V1_SX300.jpg,"Comedy, Drama, Romance"
7313,Rowdy Rathore,tt2077833,2012,http://ia.media-imdb.com/images/M/MV5BODkwODAzOTA3MV5BMl5BanBnXkFtZTcwMjc4NjI2Nw@@._V1_SX300.jpg,"Action, Comedy, Crime"
7314,Son of Sardaar,tt2178508,2012,http://ia.media-imdb.com/images/M/MV5BMTkzMDA2MzQ0MV5BMl5BanBnXkFtZTcwMjEwOTM3OA@@._V1_SX300.jpg,"Action, Comedy, Romance"
7315,Cosmopolis,tt1480656,2012,http://ia.media-imdb.com/images/M/MV5BMTY1NjI0MDYyNV5BMl5BanBnXkFtZTcwNDIzMDEyOA@@._V1_SX300.jpg,Drama
7316,On the Road,tt0337692,2012,http://ia.media-imdb.com/images/M/MV5BMTc1MzU5MDgzMF5BMl5BanBnXkFtZTcwMDQ4ODY2OA@@._V1_SX300.jpg,"Adventure, Drama"
7317,Agent Vinod,tt1395025,2012,http://ia.media-imdb.com/images/M/MV5BMjI4MjkwMTA0N15BMl5BanBnXkFtZTcwMjA0MTc0Nw@@._V1_SX300.jpg,Action
7318,The Paperboy,tt1496422,2012,http://ia.media-imdb.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@._V1_SX300.jpg,"Drama, Thriller"
7319,The Thieves,tt2330866,2012,http://ia.media-imdb.com/images/M/MV5BMTk4Njk3NTI4N15BMl5BanBnXkFtZTcwNDQzMzg1OA@@._V1_SX300.jpg,"Action, Crime"
7320,Student of the Year,tt2172071,2012,http://ia.media-imdb.com/images/M/MV5BNjI1Nzk1ODEtMGZkYi00ZjZlLTg2ZTQtMDE5MjVhOGExYzRjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"Comedy, Romance"
7321,Holy Motors,tt2076220,2012,http://ia.media-imdb.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SX300.jpg,"Drama, Fantasy"
7322,2 Days in New York,tt1602472,2012,http://ia.media-imdb.com/images/M/MV5BMjI5NTU2MDgyNl5BMl5BanBnXkFtZTcwNzk4NDI5Nw@@._V1_SX300.jpg,"Comedy, Drama, Romance"
7323,Not Fade Away,tt1230215,2012,http://ia.media-imdb.com/images/M/MV5BMzU2NDU2MzIyMl5BMl5BanBnXkFtZTcwMDk2NTY1OA@@._V1_SX300.jpg,Drama
7324,Heroine,tt1949548,2012,http://ia.media-imdb.com/images/M/MV5BMTQ5MzA4MjQxOF5BMl5BanBnXkFtZTgwNTg3MTE0MjE@._V1_SX300.jpg,Drama
7325,Blue Like Jazz,tt1758575,2012,http://ia.media-imdb.com/images/M/MV5BMjEyNjAxNDMyMF5BMl5BanBnXkFtZTcwODI4ODE0Nw@@._V1_SX300.jpg,"Comedy, Drama"
7326,Thunderstruck,tt2041488,2012,http://ia.media-imdb.com/images/M/MV5BMjI3OTIwMjk0NV5BMl5BanBnXkFtZTcwNzYyOTAxOA@@._V1_SX300.jpg,"Comedy, Family"
7327,W.E. UK Premiere Red Carpet Featurette,tt2402737,2012,N/A,Short
7328,Vicky Donor,tt2317337,2012,http://ia.media-imdb.com/images/M/MV5BMTQwMTcyMjY3OV5BMl5BanBnXkFtZTcwNjU0MjY2Nw@@._V1_SX300.jpg,"Comedy, Romance"
7329,Being Flynn,tt0455323,2012,http://ia.media-imdb.com/images/M/MV5BMjI1OTI1MzU0NF5BMl5BanBnXkFtZTcwNDI2ODkwNw@@._V1_SX300.jpg,Drama
7330,Ai Weiwei: Never Sorry,tt1845773,2012,http://ia.media-imdb.com/images/M/MV5BMjE4NjEwNDAyN15BMl5BanBnXkFtZTcwNDk5MTIxOA@@._V1_SX300.jpg,Documentary
7331,Shut Up and Play the Hits,tt2124908,2012,http://ia.media-imdb.com/images/M/MV5BMTQxNjgwMjIzOF5BMl5BanBnXkFtZTcwMjAyNjUwOA@@._V1_SX300.jpg,"Documentary, Music"
7332,Delicacy,tt2128441,2012,http://ia.media-imdb.com/images/M/MV5BMTAxMDc0MTc2NjBeQTJeQWpwZ15BbWU3MDUxOTE0MTc@._V1_SX300.jpg,"Short, Drama"
7333,Bachelorette,tt1920849,2012,http://ia.media-imdb.com/images/M/MV5BNzk3MjA1NzE5OV5BMl5BanBnXkFtZTcwNTQ0NTcxOA@@._V1_SX300.jpg,"Comedy, Romance"
7334,Ferrari Ki Sawaari,tt2122340,2012,http://ia.media-imdb.com/images/M/MV5BMTQ2NTAxNzMxMl5BMl5BanBnXkFtZTcwNjczNzc3Nw@@._V1_SX300.jpg,"Comedy, Drama, Family"
7335,The Making of 'Seeking Justice',tt5442350,2012,N/A,"Documentary, Short"
7336,Detropia,tt2125490,2012,http://ia.media-imdb.com/images/M/MV5BMTAxNjY3NTk2MjheQTJeQWpwZ15BbWU3MDMzOTI0MTg@._V1_SX300.jpg,Documentary
7337,Khiladi 786,tt2166214,2012,http://ia.media-imdb.com/images/M/MV5BMWZkZmI5NTItMmM1YS00NDZmLWE2MTQtYmNhMDBjYzIwY2NiXkEyXkFqcGdeQXVyNjAwODQ2NzI@._V1_SX300.jpg,"Action, Comedy"
7338,Smashed,tt2063781,2012,http://ia.media-imdb.com/images/M/MV5BMTgyMDMwNDA1Nl5BMl5BanBnXkFtZTcwNTAwNDY0OA@@._V1_SX300.jpg,Drama
7339,Piranha 3DD,tt1714203,2012,http://ia.media-imdb.com/images/M/MV5BMTg0OTQ2MTkxNF5BMl5BanBnXkFtZTgwNjkxMjczNDE@._V1_SX300.jpg,"Comedy, Horror"
7340,The Lady with the Lamp,tt2137371,2012,N/A,"Documentary, Short, Comedy"
7341,Branded,tt1368440,2012,http://ia.media-imdb.com/images/M/MV5BMTk1NjI3NzQ5NF5BMl5BanBnXkFtZTcwNjMyNjM5Nw@@._V1_SX300.jpg,"Drama, Fantasy, Thriller"
7342,Chico Buarque - Na Carreira,tt2459968,2012,N/A,Music
7343,A Werewolf Boy,tt2315152,2012,http://ia.media-imdb.com/images/M/MV5BMTQ5MjI0NDc1MV5BMl5BanBnXkFtZTgwNzkzMTAzMjE@._V1_SX300.jpg,"Fantasy, Romance"
7344,Red Hook Summer,tt1989593,2012,http://ia.media-imdb.com/images/M/MV5BMjI3MjYyNjEwOF5BMl5BanBnXkFtZTcwMzk4ODc5Nw@@._V1_SX300.jpg,Drama
7345,Liberal Arts,tt1872818,2012,http://ia.media-imdb.com/images/M/MV5BMTY4Njk3MjE2N15BMl5BanBnXkFtZTcwNzg5OTIyOA@@._V1_SX300.jpg,"Comedy, Drama"
7346,The Central Park Five,tt2380247,2012,http://ia.media-imdb.com/images/M/MV5BMjMxMDMyNzI1M15BMl5BanBnXkFtZTcwOTIxMDQ2OA@@._V1_SX300.jpg,"Documentary, Crime, History"
7347,Compliance,tt1971352,2012,http://ia.media-imdb.com/images/M/MV5BMTYxMjkwMTk3OV5BMl5BanBnXkFtZTcwNDIwODcwOA@@._V1_SX300.jpg,"Crime, Drama, Thriller"
7348,Back to 1942,tt2113822,2012,http://ia.media-imdb.com/images/M/MV5BNjc2OTA3Mjc1Nl5BMl5BanBnXkFtZTcwMjQyNzU3OA@@._V1_SX300.jpg,Drama
7349,West of Memphis,tt2130321,2012,http://ia.media-imdb.com/images/M/MV5BMjIzNDM3NjkzOV5BMl5BanBnXkFtZTcwNjI5Nzg0OA@@._V1_SX300.jpg,Documentary
7350,Something from Nothing: The Art of Rap,tt2062996,2012,http://ia.media-imdb.com/images/M/MV5BMjE4MTY4NTI1MF5BMl5BanBnXkFtZTcwOTEwNDU4Nw@@._V1_SX300.jpg,"Documentary, Music"
7351,Love in the Buff,tt2238839,2012,http://ia.media-imdb.com/images/M/MV5BMTc4NjY4MzI3M15BMl5BanBnXkFtZTgwNjA4NjA2MDE@._V1_SX300.jpg,"Comedy, Romance"
7352,Lola Versus,tt1710417,2012,http://ia.media-imdb.com/images/M/MV5BMTA5MjQ1MzE2NzNeQTJeQWpwZ15BbWU3MDk2ODkzNjc@._V1_SX300.jpg,Comedy
7353,Keep the Lights On,tt2011953,2012,http://ia.media-imdb.com/images/M/MV5BNDU0MDM1MTU0MV5BMl5BanBnXkFtZTcwNjI0MDgxOA@@._V1_SX300.jpg,Drama
7354,The Waiting Room,tt1618399,2012,http://ia.media-imdb.com/images/M/MV5BMTQxMDYwMDM2OF5BMl5BanBnXkFtZTcwMzI3MzcyOA@@._V1_SX300.jpg,Documentary
7355,My Uncle Rafael,tt1604589,2012,http://ia.media-imdb.com/images/M/MV5BMTgwNzMwODM1Nl5BMl5BanBnXkFtZTcwNTc1MTUyOA@@._V1_SX300.jpg,Comedy
7356,Elena,tt2475154,2012,http://ia.media-imdb.com/images/M/MV5BMTgxNjk0Mjc5Nl5BMl5BanBnXkFtZTcwOTMzOTI5OA@@._V1_SX300.jpg,"Documentary, Biography, Drama"
7357,Tezz,tt1706317,2012,http://ia.media-imdb.com/images/M/MV5BMTUyNDkyODcyM15BMl5BanBnXkFtZTgwMTE1OTUwNDE@._V1_SX300.jpg,"Action, Drama"
7358,The Viral Factor,tt2063011,2012,http://ia.media-imdb.com/images/M/MV5BMTg3MzM5MTQzMF5BMl5BanBnXkFtZTcwNDAwMDYyNw@@._V1_SX300.jpg,"Action, Drama, Thriller"
7359,Brooklyn Castle,tt1800266,2012,http://ia.media-imdb.com/images/M/MV5BMTUxNTQyMTI1MF5BMl5BanBnXkFtZTcwNDYyNDA1OA@@._V1_SX300.jpg,Documentary
7360,Thaandavam,tt2271641,2012,http://ia.media-imdb.com/images/M/MV5BMjYyOTIyYzYtM2M1Yy00ODllLTg4ZDgtODE5NmQ5ZTQ0NTA4XkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_SX300.jpg,"Action, Thriller"
7361,Tai Chi Zero,tt1981080,2012,http://ia.media-imdb.com/images/M/MV5BOTk0OTEyOTczOF5BMl5BanBnXkFtZTcwMDc2MzI2OA@@._V1_SX300.jpg,"Action, Drama"
7362,The House I Live In,tt2125653,2012,http://ia.media-imdb.com/images/M/MV5BMTk4ODQxNzE4N15BMl5BanBnXkFtZTcwMjY3MjUzOA@@._V1_SX300.jpg,Documentary
7363,Vettai,tt1956697,2012,http://ia.media-imdb.com/images/M/MV5BMjI5MzI0MDk2M15BMl5BanBnXkFtZTcwMTM4MTAyNw@@._V1_SX300.jpg,Action
7364,Sean and Melissa: 10 Years Later,tt2177711,2012,http://ia.media-imdb.com/images/M/MV5BMTU2MDI1Mzk5Ml5BMl5BanBnXkFtZTcwOTUxNTgyNw@@._V1_SX300.jpg,Documentary
7365,Tim and Eric's Billion Dollar Movie,tt1855401,2012,http://ia.media-imdb.com/images/M/MV5BMTU0NTQ5NDYwMV5BMl5BanBnXkFtZTcwNjUzNzUxNw@@._V1_SX300.jpg,Comedy
7366,Any Day Now,tt2066176,2012,http://ia.media-imdb.com/images/M/MV5BMTA3MjM5MjYwNDleQTJeQWpwZ15BbWU3MDcxNTIzNzg@._V1_SX300.jpg,Drama
7367,Puella Magi Madoka Magica the Movie Part 1: Beginnings,tt2205948,2012,http://ia.media-imdb.com/images/M/MV5BZjQzZjFiMjItMDI5NC00ZTUwLWFlYjYtMWI5YTdjOWNkYTQ1XkEyXkFqcGdeQXVyNjQ0OTE1MTU@._V1_SX300.jpg,"Animation, Drama, Fantasy"
7368,Lost Woods,tt1975205,2012,http://ia.media-imdb.com/images/M/MV5BMTU4NzMyNzczNF5BMl5BanBnXkFtZTcwNTI3Nzk3NQ@@._V1_SX300.jpg,"Action, Sci-Fi, Thriller"
7369,Tere Naal Love Ho Gaya,tt2130242,2012,http://ia.media-imdb.com/images/M/MV5BMjE2NjcxMTcyMV5BMl5BanBnXkFtZTcwMzczNjcyNw@@._V1_SX300.jpg,"Comedy, Romance"
